obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23766e+18,224.3031787,39.96715759,24.71847,24.46025,22.59016,21.03653,19.7757,3716.0,301.0,3.0,233.0,9.5635e+18,1.0,0.8485385,8494.0,57104.0,393.0
1.23766e+18,117.4565901,28.4091484,27.01823,20.75272,19.22972,18.35392,17.95347,2777.0,301.0,3.0,59.0,1.19248e+18,1.0,0.43002,1059.0,52618.0,550.0
1.23766e+18,136.6213183,43.37299193,20.32946,18.45431,17.25185,16.79219,16.45697,2777.0,301.0,3.0,202.0,9.35773e+17,1.0,0.1771508,831.0,52294.0,546.0
1.23767e+18,330.2041454,21.37539626,22.77877,21.00197,20.14174,19.40124,18.8922,4880.0,301.0,4.0,21.0,6.69693e+18,1.0,0.2564405,5948.0,56107.0,283.0
1.23766e+18,126.7658968,36.85957858,20.02809,18.08479,17.05369,16.51748,16.05288,2777.0,301.0,3.0,136.0,9.31171e+17,1.0,0.08219619,827.0,52312.0,187.0
1.23766e+18,220.0160373,46.56759022,25.55743,23.66282,21.49719,20.18289,19.51616,3838.0,301.0,3.0,130.0,9.56023e+18,1.0,0.7235921,8491.0,57488.0,777.0
1.23765e+18,249.974309,45.26632888,24.26447,23.07393,21.84221,21.13352,20.44838,1453.0,301.0,3.0,64.0,6.78944e+18,1.0,0.5499699,6030.0,56097.0,956.0
1.23766e+18,197.2056601,59.50029369,21.81719,21.49846,20.15191,19.70771,19.34935,2243.0,301.0,4.0,378.0,7.6958e+18,1.0,0.3335653,6835.0,56420.0,992.0
1.23766e+18,131.4587055,43.74499576,21.93686,20.61945,20.39603,20.2411,20.20573,2825.0,301.0,5.0,177.0,5.27387e+18,0.0,-5.74e-05,4684.0,56226.0,572.0
1.23767e+18,313.3340577,56.1420586,21.02955,17.76896,16.16708,15.41735,14.89167,6162.0,301.0,3.0,318.0,2.8767e+18,0.0,-0.000304567,2555.0,54265.0,104.0
1.23766e+18,339.694645,-0.234062422,19.57974,18.6183,18.24042,17.95239,17.8418,4192.0,301.0,3.0,220.0,1.16769e+18,1.0,0.1153969,1037.0,52878.0,493.0
1.23766e+18,251.0448641,20.91099859,25.21181,21.90731,19.9837,18.9389,18.64285,3927.0,301.0,4.0,166.0,4.70988e+18,1.0,0.5256907,4183.0,55447.0,891.0
1.23766e+18,235.1052102,30.75389543,20.66278,18.72693,17.71472,17.23253,16.85222,3927.0,301.0,4.0,50.0,1.56403e+18,1.0,0.09508432,1389.0,53135.0,548.0
1.23768e+18,347.2354457,-1.850551501,22.82486,22.63622,21.89054,21.3038,21.1355,8038.0,301.0,5.0,134.0,1.03741e+19,1.0,0.7565879,9214.0,57684.0,126.0
1.23768e+18,347.2400909,-1.759983312,24.92178,22.97611,21.33848,20.19968,19.47267,8038.0,301.0,5.0,134.0,1.03054e+19,1.0,0.6061899,9153.0,58022.0,125.0
1.23767e+18,151.6213683,23.42023873,23.16313,22.17759,21.98636,21.40791,21.0216,5112.0,301.0,3.0,279.0,1.08257e+19,1.0,1.064356,9615.0,57870.0,754.0
1.23767e+18,157.8804797,24.80154588,22.0403,19.58316,18.14386,17.62127,17.26321,5112.0,301.0,3.0,318.0,7.27785e+18,1.0,0.2481753,6464.0,56309.0,114.0
1.23767e+18,346.4928861,24.19896063,19.67065,19.31953,19.10705,18.96112,18.72513,6366.0,301.0,4.0,90.0,8.67516e+18,0.0,0.8732762,7705.0,57332.0,378.0
1.23767e+18,349.362996,19.15403376,18.03823,16.93615,16.53168,16.36271,16.29731,6366.0,301.0,4.0,128.0,8.56489e+18,0.0,-0.000202379,7607.0,56902.0,620.0
1.23767e+18,232.4456804,22.20291055,21.67743,21.30685,21.27498,21.27246,21.02139,4671.0,301.0,1.0,29.0,4.44639e+18,0.0,2.34892,3949.0,55650.0,774.0
1.23767e+18,168.9654255,20.19566708,19.98319,18.57759,17.58641,17.13719,16.86481,5313.0,301.0,6.0,66.0,2.80921e+18,1.0,0.1686909,2495.0,54175.0,328.0
1.23768e+18,328.3712133,2.259108329,21.71814,20.991,20.75458,20.75396,20.56118,7712.0,301.0,4.0,118.0,5.79518e+18,0.0,-0.00052545,5147.0,55854.0,632.0
1.23768e+18,341.1834987,2.679936071,21.41722,21.80816,21.96717,21.58421,21.88018,7712.0,301.0,4.0,204.0,1.27317e+19,0.0,1.788011,11308.0,58426.0,217.0
1.23766e+18,151.6431977,56.06712831,23.89352,22.69996,22.27694,21.18854,19.93534,2987.0,301.0,5.0,33.0,9.21784e+18,1.0,1.134688,8187.0,57423.0,357.0
1.23768e+18,346.3063292,2.897419604,23.40575,24.12843,22.26391,20.91056,19.96503,7717.0,301.0,5.0,238.0,1.27261e+19,1.0,0.8796965,11303.0,58428.0,111.0
1.23766e+18,238.966459,28.60260661,19.10778,17.42259,16.74783,16.28059,16.1785,3927.0,301.0,4.0,77.0,1.56626e+18,1.0,0.07627614,1391.0,52817.0,486.0
1.23766e+18,243.7748392,25.87614047,20.49125,18.9108,17.98708,17.40494,17.03388,3927.0,301.0,4.0,110.0,1.7745e+18,1.0,0.1318449,1576.0,53496.0,302.0
1.23766e+18,235.3498369,30.58150194,20.56466,18.7177,17.8044,17.37869,17.03491,3927.0,301.0,4.0,52.0,1.56392e+18,1.0,0.09124488,1389.0,53135.0,151.0
1.23767e+18,106.3097821,40.22440015,19.74542,18.5847,18.50186,18.50737,18.64016,6573.0,301.0,6.0,168.0,3.31363e+18,0.0,-0.000188489,2943.0,54502.0,374.0
1.23766e+18,231.0745885,10.25734028,19.14183,19.1728,19.02157,18.93734,19.00591,3972.0,301.0,3.0,48.0,1.93657e+18,0.0,1.437524,1720.0,53854.0,75.0
1.23766e+18,14.61975487,-1.246354128,24.27612,22.71917,21.91153,21.29066,21.34097,4263.0,301.0,1.0,213.0,1.04812e+19,1.0,0.7674433,9309.0,58074.0,757.0
1.23766e+18,15.91101961,-1.248638096,23.05142,22.10561,20.51424,19.73885,19.50128,4263.0,301.0,1.0,222.0,4.20531e+18,1.0,0.4567737,3735.0,55209.0,283.0
1.23766e+18,144.9163257,46.98996921,22.37309,21.92706,21.70447,21.61889,21.65473,2821.0,301.0,2.0,29.0,8.22695e+18,0.0,1.376024,7307.0,56720.0,14.0
1.23767e+18,167.3793311,29.0314515,19.20155,17.49453,16.76098,16.37012,16.09173,5061.0,301.0,4.0,347.0,2.49173e+18,1.0,0.03524341,2213.0,53792.0,430.0
1.23766e+18,356.2821618,-0.502611206,25.43379,21.92935,20.72292,19.84748,19.28367,2662.0,301.0,2.0,258.0,4.74342e+18,1.0,0.6773455,4213.0,55449.0,5.0
1.23766e+18,194.5507016,7.595579118,19.44064,18.04133,17.22721,16.77599,16.45007,3841.0,301.0,4.0,198.0,2.01778e+18,1.0,0.1261456,1792.0,54270.0,594.0
1.23766e+18,127.7461245,27.87751553,23.65771,20.8289,19.03829,18.43613,18.05542,3606.0,301.0,2.0,24.0,5.0149e+18,1.0,0.3660967,4454.0,55536.0,510.0
1.23766e+18,129.7840168,28.94641366,26.76411,21.4051,19.50253,18.77678,18.43365,3606.0,301.0,2.0,37.0,5.01499e+18,1.0,0.4271556,4454.0,55536.0,836.0
1.23765e+18,194.8813078,-2.544815623,21.3422,20.54899,20.38496,20.26443,20.11773,1140.0,301.0,3.0,280.0,4.27167e+18,0.0,0.000139269,3794.0,55241.0,16.0
1.23768e+18,337.1215548,19.92724487,23.60574,22.73363,20.95205,19.8315,19.16641,8102.0,301.0,3.0,85.0,6.88834e+18,1.0,0.6202201,6118.0,56189.0,293.0
1.23765e+18,216.3647445,3.739590081,24.0532,22.0262,21.09744,20.11575,19.40215,2190.0,301.0,2.0,229.0,5.383e+18,1.0,0.5547882,4781.0,55653.0,265.0
1.23766e+18,138.3304647,44.21112123,25.50712,23.49798,21.77223,20.72562,19.96171,2777.0,301.0,3.0,212.0,9.32601e+18,1.0,0.6906501,8283.0,57064.0,651.0
1.23766e+18,244.3541379,25.34023486,23.40045,21.79809,19.66085,18.51564,18.01899,3927.0,301.0,4.0,115.0,5.32216e+18,1.0,0.7353958,4727.0,55693.0,109.0
1.23766e+18,234.2367545,31.28286115,20.80386,18.84118,17.53377,17.02804,16.67836,3927.0,301.0,4.0,44.0,1.56399e+18,1.0,0.1989007,1389.0,53135.0,411.0
1.23768e+18,354.8054743,33.7605277,23.10041,21.03587,20.75513,20.77063,20.82342,8157.0,301.0,2.0,89.0,8.03571e+18,0.0,0.000126698,7137.0,56566.0,585.0
1.23765e+18,57.34162213,0.921909885,20.147,19.69462,19.59626,19.5925,19.58047,109.0,301.0,6.0,151.0,1.72162e+18,0.0,0.000263266,1529.0,52930.0,438.0
1.23768e+18,339.4677838,20.44480277,21.79708,21.9008,20.28589,19.39577,18.94828,8102.0,301.0,3.0,100.0,5.65787e+18,1.0,0.5356307,5025.0,55836.0,809.0
1.23768e+18,341.6485871,20.69780584,22.82025,20.77082,19.03275,18.36082,17.97517,8102.0,301.0,3.0,114.0,6.89061e+18,1.0,0.3409313,6120.0,56206.0,383.0
1.23766e+18,179.2670309,54.36166491,24.16149,21.40755,21.07708,20.81638,21.00113,2821.0,301.0,2.0,180.0,7.70008e+18,0.0,1.543025,6839.0,56425.0,166.0
1.23767e+18,267.3801808,25.46500674,20.9479,19.80328,19.18546,18.89641,18.81051,4828.0,301.0,4.0,124.0,2.47039e+18,0.0,-0.000386213,2194.0,53904.0,599.0
1.23768e+18,359.3689422,32.57080192,23.35233,21.75003,21.43908,21.06125,21.09481,8111.0,301.0,4.0,76.0,8.72687e+18,0.0,1.959006,7751.0,58081.0,73.0
1.23766e+18,128.3891746,38.02309043,23.18214,22.62403,20.97449,19.97235,19.45258,2777.0,301.0,3.0,147.0,4.23698e+18,1.0,0.5397083,3763.0,55508.0,795.0
1.23766e+18,243.0225745,4.385969297,19.15551,17.43852,16.77859,16.5728,16.4475,3910.0,301.0,4.0,218.0,2.45236e+18,0.0,3.57e-05,2178.0,54629.0,550.0
1.23768e+18,354.4134411,2.192801701,22.34542,20.22889,19.91808,19.79705,20.08278,7717.0,301.0,3.0,292.0,4.82134e+18,0.0,3.16649,4282.0,55507.0,860.0
1.23767e+18,192.5818863,33.65889996,24.63375,22.53381,20.5921,19.44086,18.92098,4576.0,301.0,1.0,490.0,7.30163e+18,1.0,0.5704239,6485.0,56342.0,625.0
1.23766e+18,186.3909095,42.47444183,21.59519,21.51863,21.40786,21.28573,21.20945,3893.0,301.0,3.0,182.0,9.43972e+18,0.0,1.494707,8384.0,57513.0,631.0
1.23767e+18,278.230811,22.25772068,21.24766,19.85928,19.19238,18.85315,18.77907,4828.0,301.0,6.0,193.0,2.8622e+18,0.0,-6.08e-05,2542.0,53919.0,578.0
1.23767e+18,162.6085938,23.3836145,20.66967,19.65585,19.64,19.59722,19.75061,5137.0,301.0,4.0,326.0,3.66044e+18,0.0,7.66e-05,3251.0,54882.0,516.0
1.23766e+18,4.194577371,-1.245109174,24.04643,23.6884,21.95536,20.71701,20.00332,4263.0,301.0,1.0,144.0,8.85322e+18,1.0,0.7578284,7863.0,56975.0,983.0
1.23767e+18,139.5277717,2.773502676,19.76373,18.36937,17.67543,17.31942,17.09559,6574.0,301.0,4.0,157.0,6.38412e+17,1.0,0.1441888,567.0,52252.0,99.0
1.23766e+18,240.1278951,27.94524519,22.43417,20.90563,19.12521,18.53716,18.13044,3927.0,301.0,4.0,85.0,5.31992e+18,1.0,0.3195685,4725.0,55711.0,154.0
1.23766e+18,236.5569231,30.12979619,19.78531,18.04387,17.12012,16.63253,16.26435,3927.0,301.0,4.0,59.0,1.56509e+18,1.0,0.09841839,1390.0,53142.0,327.0
1.23767e+18,328.5861576,45.47713887,20.0008,18.44127,18.26921,18.19966,18.11608,6162.0,301.0,2.0,413.0,2.88915e+18,0.0,-0.000603,2566.0,54333.0,347.0
1.23768e+18,346.7800423,-1.890651022,23.43559,22.49502,20.92139,20.0067,19.35489,8038.0,301.0,5.0,131.0,4.91024e+18,1.0,0.4710227,4361.0,55831.0,683.0
1.23768e+18,346.9215531,-1.782612677,22.64025,20.81298,19.87303,19.15573,18.81409,8038.0,301.0,5.0,132.0,4.91026e+18,1.0,0.225771,4361.0,55831.0,755.0
1.23766e+18,162.0939641,52.1332242,23.13119,22.9309,21.29189,20.24925,19.55856,2821.0,301.0,2.0,110.0,9.1942e+18,1.0,0.6026053,8166.0,57130.0,359.0
1.23767e+18,163.4457928,25.69007394,22.39243,19.98782,18.49622,17.82286,17.28153,5112.0,301.0,3.0,352.0,7.24749e+18,1.0,0.19418,6437.0,56340.0,256.0
1.23767e+18,188.3188453,25.04475384,19.3519,17.9339,17.19232,16.76381,16.44938,5224.0,301.0,4.0,228.0,2.99391e+18,1.0,0.04923682,2659.0,54498.0,517.0
1.23768e+18,342.82563,10.98372315,19.69566,17.69628,16.66108,16.17002,15.79241,7773.0,301.0,2.0,198.0,5.68705e+18,1.0,0.0784924,5051.0,56214.0,470.0
1.23768e+18,343.2208785,11.06427521,21.74335,19.39747,17.83185,17.24647,16.87326,7773.0,301.0,2.0,200.0,5.68703e+18,1.0,0.2346352,5051.0,56214.0,390.0
1.23768e+18,346.4015429,11.41337281,24.51812,20.18072,18.5095,17.85146,17.40414,7773.0,301.0,2.0,221.0,6.92901e+18,1.0,0.3160687,6154.0,56237.0,801.0
1.23768e+18,3.324143241,11.87129946,22.03473,19.57631,17.93025,17.34672,16.92371,7773.0,301.0,2.0,332.0,6.88285e+18,1.0,0.2827351,6113.0,56219.0,826.0
1.23768e+18,9.760998285,12.0034404,22.75029,21.12855,19.2546,18.56268,18.07527,7773.0,301.0,2.0,374.0,6.36833e+18,1.0,0.3741471,5656.0,55940.0,864.0
1.23768e+18,22.80646764,11.29368985,21.56707,20.809,18.97243,18.27128,17.74586,7773.0,301.0,2.0,459.0,5.25353e+18,1.0,0.3847132,4666.0,55832.0,308.0
1.23768e+18,5.248242629,3.164258103,21.05396,20.90528,20.8191,20.42911,20.52334,7712.0,301.0,5.0,364.0,9.84602e+18,0.0,1.715101,8745.0,57391.0,88.0
1.23766e+18,254.1929209,18.31619922,24.04868,21.2632,19.62364,18.79099,18.32681,3927.0,301.0,4.0,192.0,1.76434e+18,1.0,0.2654917,1567.0,53172.0,193.0
1.23766e+18,249.7998751,21.76880495,22.48831,21.18242,19.3686,18.7344,18.20823,3927.0,301.0,4.0,156.0,4.70982e+18,1.0,0.3615943,4183.0,55447.0,666.0
1.23765e+18,167.5657815,-2.531909582,21.00511,20.01248,19.9191,19.87427,19.86298,1140.0,301.0,3.0,98.0,4.26503e+18,0.0,0.000514499,3788.0,55246.0,458.0
1.23766e+18,234.9924431,30.79412022,21.79846,20.52373,18.69167,17.98839,17.56626,3927.0,301.0,4.0,49.0,1.56401e+18,1.0,0.3258458,1389.0,53135.0,509.0
1.23767e+18,229.9845055,23.24278358,21.07939,20.12279,19.95463,19.92189,19.75296,4671.0,301.0,1.0,12.0,4.45972e+18,0.0,3.82e-05,3961.0,55654.0,96.0
1.23766e+18,132.665705,46.67911405,20.52765,19.22914,17.79683,17.26579,16.84812,2243.0,301.0,4.0,117.0,8.46127e+18,0.0,0.2759342,7515.0,56781.0,490.0
1.23766e+18,134.516174,47.80356331,24.33229,22.08451,20.19784,19.32301,19.05663,2243.0,301.0,4.0,128.0,6.45714e+18,1.0,0.3906356,5735.0,55980.0,385.0
1.23768e+18,343.2270743,19.02410022,25.52089,24.51205,21.49658,20.38743,19.5838,8096.0,301.0,4.0,122.0,8.56271e+18,1.0,0.6653332,7605.0,56949.0,881.0
1.23767e+18,153.5841589,26.24814864,21.45478,20.66184,20.5803,19.77521,20.59132,5061.0,301.0,4.0,263.0,7.28462e+18,1.0,0.1177984,6470.0,56334.0,170.0
1.23768e+18,340.2492076,21.58751492,19.31087,18.38455,18.06777,17.93809,17.91666,8108.0,301.0,6.0,119.0,6.88963e+18,0.0,-0.000725799,6119.0,56181.0,886.0
1.23766e+18,242.8521517,26.27195441,19.52698,17.62607,16.70704,16.2589,15.91606,3927.0,301.0,4.0,104.0,1.56842e+18,1.0,0.07583245,1393.0,52824.0,156.0
1.23768e+18,14.19837147,11.83122957,23.46828,20.58186,18.82452,18.15916,17.66639,7773.0,301.0,2.0,403.0,6.98736e+18,1.0,0.3167632,6206.0,56245.0,86.0
1.23768e+18,19.67302242,11.62333254,21.87307,19.53156,17.97147,17.44305,17.0671,7773.0,301.0,2.0,439.0,5.25696e+18,1.0,0.2450937,4669.0,55831.0,480.0
1.23765e+18,147.8527955,2.321170875,24.98636,21.56121,19.99233,19.01537,18.44594,1907.0,301.0,4.0,169.0,5.3402e+18,1.0,0.5314346,4743.0,55645.0,219.0
1.23768e+18,344.5851271,19.23800152,21.67819,20.93355,19.00058,18.32665,18.11373,8096.0,301.0,4.0,131.0,6.89967e+18,1.0,0.3705744,6128.0,56236.0,560.0
1.23766e+18,343.6755957,-0.237714174,22.81714,23.10112,22.43569,21.51895,21.02233,4192.0,301.0,3.0,247.0,1.03753e+19,1.0,0.8022918,9215.0,57682.0,554.0
1.23765e+18,163.1741263,5.38835218,25.23506,22.83528,21.14528,20.05072,19.57267,2126.0,301.0,5.0,294.0,5.46523e+18,1.0,0.5478583,4854.0,55685.0,413.0
1.23766e+18,133.8936666,31.60421195,24.13953,22.71172,22.47017,21.98651,21.51593,3606.0,301.0,2.0,67.0,1.17477e+19,1.0,1.125011,10434.0,58140.0,319.0
1.23766e+18,132.191476,30.3949434,25.94195,21.43766,19.82277,18.86141,18.39257,3606.0,301.0,2.0,54.0,5.83579e+18,1.0,0.5513873,5183.0,55976.0,913.0
1.23766e+18,144.9973808,31.1370261,23.81076,22.78065,22.6168,22.51735,21.35181,4518.0,301.0,5.0,119.0,1.18e+19,1.0,0.9015565,10445.0,58158.0,388.0
1.23768e+18,354.5110433,32.2438337,21.59099,20.16745,19.5687,19.32621,19.29802,8111.0,301.0,4.0,49.0,8.73711e+18,0.0,-0.000611584,7760.0,58080.0,470.0
1.23767e+18,168.1871439,32.58719674,22.7095,22.32083,20.65775,19.70201,19.22386,4576.0,301.0,1.0,354.0,7.25084e+18,1.0,0.506137,6440.0,56370.0,153.0
1.23767e+18,168.2231983,32.61798927,23.5737,23.08388,21.72969,20.70688,19.83304,4576.0,301.0,1.0,354.0,1.15585e+19,1.0,0.5661365,10266.0,58462.0,23.0
1.23766e+18,132.2387787,44.35996507,21.51583,20.63829,20.43363,20.41614,20.09839,2825.0,301.0,5.0,183.0,5.2739e+18,0.0,2.508173,4684.0,56226.0,672.0
1.23767e+18,151.8269565,15.74862348,25.66778,22.42311,21.72739,21.10151,20.21318,5972.0,301.0,6.0,243.0,1.07829e+19,1.0,0.8658009,9577.0,57786.0,669.0
1.23766e+18,254.0801781,18.51327169,20.63404,18.48429,17.43067,16.93875,16.56759,3927.0,301.0,4.0,191.0,1.76434e+18,1.0,0.08009279,1567.0,53172.0,182.0
1.23766e+18,251.6848481,20.43680712,24.77229,22.39697,20.65916,19.72831,19.21839,3927.0,301.0,4.0,171.0,4.70531e+18,1.0,0.5244321,4179.0,55684.0,625.0
1.23766e+18,205.9361841,7.076440722,23.45995,21.71657,20.39072,19.52091,18.86745,3841.0,301.0,4.0,273.0,5.47771e+18,1.0,0.5523446,4865.0,55713.0,759.0
1.23766e+18,179.1339118,36.37479591,23.82965,20.98613,19.32021,18.60972,18.27529,4504.0,301.0,1.0,140.0,5.23566e+18,1.0,0.420057,4650.0,55648.0,812.0
1.23766e+18,117.4837454,28.45482454,22.83684,22.1191,20.58951,19.58403,19.19391,2777.0,301.0,3.0,59.0,5.01252e+18,1.0,0.4559468,4452.0,55536.0,61.0
1.23766e+18,127.4445863,37.35140531,24.94631,24.65136,22.10608,20.49779,19.71922,2777.0,301.0,3.0,140.0,9.97237e+18,1.0,0.7400057,8857.0,57449.0,991.0
1.23767e+18,158.3642049,24.94458659,23.26146,22.07642,21.43816,20.71062,20.24232,5112.0,301.0,3.0,321.0,1.01e+19,1.0,0.8551853,8956.0,57513.0,194.0
1.23767e+18,184.6991458,25.13271854,22.54632,22.55502,20.74815,19.55478,19.06214,5224.0,301.0,4.0,206.0,6.7273e+18,1.0,0.5910464,5975.0,56334.0,159.0
1.23767e+18,39.98552441,29.39474971,19.10526,18.07667,17.63217,17.42286,17.32389,5934.0,301.0,4.0,132.0,2.7496e+18,0.0,-0.000723939,2442.0,54065.0,537.0
1.23767e+18,238.2725385,60.43043464,24.33053,20.73237,20.00467,19.79232,19.72585,6162.0,301.0,2.0,67.0,7.63947e+18,0.0,-0.000447658,6785.0,56487.0,864.0
1.23766e+18,195.0425748,47.82030513,19.89257,18.47587,17.45723,16.97835,16.67284,3716.0,301.0,5.0,83.0,1.64059e+18,1.0,0.1792315,1457.0,53116.0,569.0
1.23766e+18,185.7362576,48.15315686,23.2977,22.72286,21.20426,20.09266,19.70072,3716.0,301.0,5.0,42.0,7.51093e+18,1.0,0.4985886,6671.0,56388.0,199.0
1.23767e+18,228.4154913,12.73553219,23.75411,24.07903,22.88085,20.06977,18.42783,5322.0,301.0,3.0,125.0,6.17904e+18,0.0,-0.000121684,5488.0,56013.0,355.0
1.23768e+18,341.6697321,2.683016784,21.36229,21.91844,21.26442,21.13737,21.11002,7712.0,301.0,4.0,207.0,1.27317e+19,0.0,1.209123,11308.0,58426.0,100.0
1.23766e+18,152.6505032,49.65000752,25.05093,21.00354,19.3197,18.54743,18.0962,2821.0,301.0,2.0,67.0,7.49984e+18,1.0,0.4718832,6661.0,56366.0,803.0
1.23765e+18,160.3008225,66.23735161,24.99884,20.94802,19.12558,18.31685,17.85558,1412.0,301.0,5.0,104.0,5.50708e+17,1.0,0.4454986,489.0,51930.0,521.0
1.23765e+18,161.1258988,66.32794609,22.47035,20.65965,19.03917,18.39728,17.94956,1412.0,301.0,5.0,106.0,7.97501e+18,1.0,0.2814862,7083.0,56722.0,942.0
1.23765e+18,178.3122232,68.15312501,19.78989,18.43037,17.56927,17.12062,16.8297,1412.0,301.0,5.0,152.0,5.54102e+17,1.0,0.1526378,492.0,51955.0,580.0
1.23768e+18,5.782370046,3.126423337,25.42481,22.27275,20.79247,19.94056,19.39953,7717.0,301.0,5.0,368.0,4.84263e+18,1.0,0.4666414,4301.0,55810.0,481.0
1.23767e+18,138.8653781,15.47699183,26.17633,23.37481,21.31535,20.21142,19.83194,5183.0,301.0,2.0,55.0,5.97307e+18,1.0,0.5639815,5305.0,55984.0,609.0
1.23766e+18,242.6218211,26.56580371,23.7087,20.37234,18.88991,18.21075,17.6161,3927.0,301.0,4.0,102.0,5.32229e+18,1.0,0.2691818,4727.0,55693.0,594.0
1.23766e+18,235.2406629,30.68715689,21.42288,19.71227,18.06983,17.43725,17.06987,3927.0,301.0,4.0,51.0,1.56403e+18,1.0,0.2820207,1389.0,53135.0,551.0
1.23767e+18,160.6938281,23.06467502,19.61837,19.61978,19.24542,19.15556,19.21848,5137.0,301.0,4.0,314.0,7.23524e+18,0.0,1.297473,6426.0,56334.0,766.0
1.23766e+18,31.83055797,-1.115083545,26.87943,26.53025,21.40861,20.40016,19.32769,4263.0,301.0,1.0,328.0,8.82369e+18,1.0,0.7652377,7837.0,56987.0,41.0
1.23766e+18,21.41525248,-1.118009452,21.67509,19.16865,18.47505,18.24729,18.52755,4263.0,301.0,1.0,259.0,1.74633e+18,0.0,0.004033648,1551.0,53327.0,205.0
1.23766e+18,9.961986416,-1.062549861,22.85001,22.09837,21.88609,21.51597,20.68649,4263.0,301.0,1.0,182.0,1.05274e+19,1.0,0.8001733,9350.0,58081.0,868.0
1.23766e+18,132.053475,44.79609188,24.27885,23.48979,21.43781,20.16669,19.49912,2825.0,301.0,6.0,184.0,9.32376e+18,1.0,0.7487952,8281.0,57042.0,661.0
1.23767e+18,120.9716382,10.65371429,19.67606,18.44008,18.00724,17.86523,17.79731,5137.0,301.0,2.0,48.0,2.72366e+18,0.0,0.00015481,2419.0,54139.0,408.0
1.23766e+18,109.7099822,39.69364941,22.86759,21.14644,20.49498,20.13404,19.94327,4264.0,301.0,4.0,19.0,1.05464e+19,0.0,3.69e-06,9367.0,57758.0,519.0
1.23767e+18,211.7291253,19.00008292,24.25549,22.14788,20.72991,19.84853,19.37825,5314.0,301.0,6.0,224.0,6.63613e+18,1.0,0.5325577,5894.0,56039.0,275.0
1.23767e+18,31.70647681,14.21718916,19.28366,17.55281,16.66409,16.24316,15.93647,5934.0,301.0,5.0,18.0,4.80924e+17,1.0,0.1090489,427.0,51900.0,600.0
1.23766e+18,7.296271211,0.013181538,24.7225,20.70149,20.32717,20.00602,19.90953,4263.0,301.0,4.0,164.0,4.75153e+18,1.0,0.2302249,4220.0,55447.0,860.0
1.23766e+18,175.8988708,3.716377054,23.64016,23.09597,21.00137,19.68844,19.00764,2247.0,301.0,1.0,101.0,5.36609e+18,1.0,0.7142649,4766.0,55677.0,203.0
1.23768e+18,322.1273495,8.739805967,24.16835,22.03935,20.4929,19.57845,19.24021,7773.0,301.0,2.0,61.0,4.6039e+18,1.0,0.4553726,4089.0,55470.0,353.0
1.23766e+18,144.5744392,31.00005311,24.66349,22.64882,22.08934,21.43744,20.71632,4518.0,301.0,5.0,117.0,1.18e+19,1.0,0.97289,10445.0,58158.0,463.0
1.23766e+18,236.2788877,30.26406453,21.16818,18.99257,17.72412,17.2264,16.85574,3927.0,301.0,4.0,57.0,1.56388e+18,1.0,0.1806951,1389.0,53135.0,34.0
1.23766e+18,229.1379162,33.57395475,21.09929,19.25861,17.91342,17.39804,17.07936,3927.0,301.0,4.0,11.0,5.30985e+18,1.0,0.2247578,4716.0,55738.0,370.0
1.23766e+18,239.3718146,28.35002953,25.60891,24.14267,20.62584,19.44774,18.88901,3927.0,301.0,4.0,79.0,5.32008e+18,1.0,0.5629702,4725.0,55711.0,737.0
1.23766e+18,239.0652676,28.59232706,19.73735,17.74256,16.72543,16.24935,15.8666,3927.0,301.0,4.0,77.0,1.56626e+18,1.0,0.07712497,1391.0,52817.0,482.0
1.23766e+18,241.1592764,27.4540954,22.11959,20.18939,18.54109,17.92072,17.61305,3927.0,301.0,4.0,92.0,1.5674e+18,1.0,0.294526,1392.0,52822.0,542.0
1.23768e+18,346.5069955,21.24554455,20.45284,18.96654,18.01148,17.38544,17.1046,8102.0,301.0,3.0,144.0,8.57061e+18,1.0,0.09851205,7612.0,56972.0,942.0
1.23768e+18,333.8127424,19.45438246,24.38854,21.79473,20.32021,19.84185,19.70387,8102.0,301.0,3.0,64.0,8.52783e+18,1.0,0.2475143,7574.0,56945.0,964.0
1.23766e+18,149.7890397,6.045497338,22.62226,21.64376,20.49803,19.577,19.20193,3015.0,301.0,3.0,238.0,5.48771e+18,1.0,0.5721893,4874.0,55673.0,261.0
1.23768e+18,15.43233636,11.76584334,21.39529,20.96023,21.03323,21.04634,20.80241,7773.0,301.0,2.0,411.0,5.25023e+18,0.0,0.08380156,4663.0,55893.0,566.0
1.23765e+18,188.2214503,-2.64402159,22.02569,21.18698,20.75382,20.59792,19.93014,1140.0,301.0,3.0,236.0,4.26943e+18,0.0,0.000494592,3792.0,55212.0,51.0
1.23768e+18,322.6122868,8.794127934,23.57611,22.39287,20.63757,19.76733,19.5284,7773.0,301.0,2.0,64.0,4.60388e+18,1.0,0.4812378,4089.0,55470.0,261.0
1.23766e+18,131.2085581,40.02025481,20.10253,18.45927,17.51128,17.03427,16.6828,2777.0,301.0,3.0,167.0,9.33432e+17,1.0,0.1331431,829.0,52296.0,221.0
1.23768e+18,44.48017349,3.167597919,24.32842,22.37372,20.43996,19.47189,19.18291,7675.0,301.0,6.0,165.0,4.7932e+18,1.0,0.5120116,4257.0,55480.0,877.0
